id,journal_name,crawl_date,paper_count
00219916,Journal of Communication,2025-03-14,0
01634437,"Media, Culture & Society",2025-03-14,3
10584609,Political Communication,2025-03-14,1
20563051,Social Media + Society,2025-03-14,6
03085961,Telecommunications Policy,2025-03-14,2
00925853,American Journal of Political Science,2025-03-07,0
00030554,American Political Science Review,2025-03-07,3
10942939,Annual Review of Political Science,2025-03-07,1
00071234,British Journal of Political Science,2025-03-07,0
00104140,Comparative Political Studies,2025-03-07,0
00104159,Comparative Politics,2025-03-07,0
02613794,Electoral Studies,2025-03-07,1
03044130,European Journal of Political Research,2025-03-07,0
00208183,International Organization,2025-03-07,0
01622889,International Security,2025-03-07,0
00208833,International Studies Quarterly,2025-03-07,5
00220027,Journal of Conflict Resolution,2025-03-07,1
20522630,Journal of Experimental Political Science,2025-03-07,0
00223433,Journal of Peace Research,2025-03-07,0
09516298,Journal of Theoretical Politics,2025-03-07,0
03629805,Legislative Studies Quarterly,2025-03-07,0
10490965,PS: Political Science & Politics,2025-03-07,3
13540688,Party Politics,2025-03-07,0
10471987,Political Analysis,2025-03-07,0
01909320,Political Behavior,2025-03-07,2
09626298,Political Geography,2025-03-07,2
0162895X,Political Psychology,2025-03-07,0
20498470,Political Science Research and Methods,2025-03-07,1
00485829,Public Choice,2025-03-07,0
0033362X,Public Opinion Quarterly,2025-03-07,1
15540626,Quarterly Journal of Political Science,2025-03-07,0
20531680,Research & Politics,2025-03-07,0
00223816,Journal of Politics,2025-03-07,10
01402382,West European Politics,2025-03-07,1
00438871,World Politics,2025-03-07,0
19457782,AEJ: Applied Economics,2025-03-07,0
19457731,AEJ: Economic Policy,2025-03-07,0
00028282,American Economic Review,2025-03-07,8
19411383,Annual Review of Economics,2025-03-07,1
00129682,Econometrica,2025-03-07,0
00130133,Economic Journal,2025-03-07,1
02664658,Economic Policy,2025-03-07,0
00142921,European Economic Review,2025-03-07,1
03044076,Journal of Econometrics,2025-03-07,15
00220515,Journal of Economic Literature,2025-03-07,18
08953309,Journal of Economic Perspectives,2025-03-07,0
00223808,Journal of Political Economy,2025-03-07,6
00472727,Journal of Public Economics,2025-03-07,1
15424766,Journal of the European Economic Association,2025-03-07,0
00346535,Review of Economics and Statistics,2025-03-07,0
00335533,Quarterly Journal of Economics,2025-03-07,1
00346527,Review of Economic Studies,2025-03-07,6
00031224,American Sociological Review,2025-03-07,1
03600572,Annual Review of Sociology,2025-03-07,0
02667215,European Sociological Review,2025-03-07,0
00377732,Social Forces,2025-03-07,3
00491241,Sociological Methods & Research,2025-03-07,0
14616696,European Societies,2025-03-07,0
00027162,Annals of the American Academy of Political and Social Science,2025-03-07,0
00280836,Nature,2025-03-07,0
23973374,Nature Human Behaviour,2025-03-07,5
00278424,PNAS,2025-03-07,3
00368075,Science,2025-03-07,0
23752548,Science Advances,2025-03-07,7
14751461,Socio-Economic Review,2025-03-07,2
2214594X,Comparative Migration Studies,2025-03-07,0
01419870,Ethnic and Racial Studies,2025-03-07,3
00207985,International Migration,2025-03-07,1
01979183,International Migration Review,2025-03-07,2
1369183X,Journal of Ethnic and Migration Studies,2025-03-07,9
09516328,Journal of Refugee Studies,2025-03-07,3
15448444,Population Space and Place,2025-03-07,0
09521895,Governance,2025-03-07,0
13501763,Journal of European Public Policy,2025-03-07,2
10531858,Journal of Public Administration Research and Theory,2025-03-07,1
0143814X,Journal of Public Policy,2025-03-07,0
00333298,Public Administration,2025-03-07,0
00333352,Public Administration Review,2025-03-07,0
14719037,Public Management Review,2025-03-07,0
17485983,Regulation & Governance,2025-03-07,1
19312458,Communication Methods and Measures,2025-03-07,0
00936502,Communication Research,2025-03-07,1
21670811,Digital Journalism,2025-03-07,1
03603989,Human Communication Research,2025-03-07,0
1369118X,"Information, Communication & Society",2025-03-07,4
21976775,Internet Policy Review,2025-03-07,0
00219916,Journal of Communication,2025-03-07,0
01634437,"Media, Culture & Society",2025-03-07,1
10584609,Political Communication,2025-03-07,2
20563051,Social Media + Society,2025-03-07,1
03085961,Telecommunications Policy,2025-03-07,9
00925853,American Journal of Political Science,2025-02-28,1
00030554,American Political Science Review,2025-02-28,1
10942939,Annual Review of Political Science,2025-02-28,0
00071234,British Journal of Political Science,2025-02-28,4
00104140,Comparative Political Studies,2025-02-28,0
00104159,Comparative Politics,2025-02-28,0
02613794,Electoral Studies,2025-02-28,1
03044130,European Journal of Political Research,2025-02-28,0
00208183,International Organization,2025-02-28,0
01622889,International Security,2025-02-28,6
00208833,International Studies Quarterly,2025-02-28,0
00220027,Journal of Conflict Resolution,2025-02-28,1
20522630,Journal of Experimental Political Science,2025-02-28,1
00223433,Journal of Peace Research,2025-02-28,1
09516298,Journal of Theoretical Politics,2025-02-28,0
03629805,Legislative Studies Quarterly,2025-02-28,0
10490965,PS: Political Science & Politics,2025-02-28,12
13540688,Party Politics,2025-02-28,2
10471987,Political Analysis,2025-02-28,1
01909320,Political Behavior,2025-02-28,3
09626298,Political Geography,2025-02-28,4
0162895X,Political Psychology,2025-02-28,0
20498470,Political Science Research and Methods,2025-02-28,4
00485829,Public Choice,2025-02-28,2
0033362X,Public Opinion Quarterly,2025-02-28,1
15540626,Quarterly Journal of Political Science,2025-02-28,0
20531680,Research & Politics,2025-02-28,2
00223816,Journal of Politics,2025-02-28,11
01402382,West European Politics,2025-02-28,1
00438871,World Politics,2025-02-28,0
19457782,AEJ: Applied Economics,2025-02-28,0
19457731,AEJ: Economic Policy,2025-02-28,0
00028282,American Economic Review,2025-02-28,0
19411383,Annual Review of Economics,2025-02-28,0
00129682,Econometrica,2025-02-28,0
00130133,Economic Journal,2025-02-28,4
02664658,Economic Policy,2025-02-28,0
00142921,European Economic Review,2025-02-28,0
03044076,Journal of Econometrics,2025-02-28,3
00220515,Journal of Economic Literature,2025-02-28,0
08953309,Journal of Economic Perspectives,2025-02-28,0
00223808,Journal of Political Economy,2025-02-28,7
00472727,Journal of Public Economics,2025-02-28,2
15424766,Journal of the European Economic Association,2025-02-28,3
00346535,Review of Economics and Statistics,2025-02-28,0
00335533,Quarterly Journal of Economics,2025-02-28,2
00346527,Review of Economic Studies,2025-02-28,0
00031224,American Sociological Review,2025-02-28,0
03600572,Annual Review of Sociology,2025-02-28,0
02667215,European Sociological Review,2025-02-28,0
00377732,Social Forces,2025-02-28,8
00491241,Sociological Methods & Research,2025-02-28,0
14616696,European Societies,2025-02-28,0
00027162,Annals of the American Academy of Political and Social Science,2025-02-28,0
00280836,Nature,2025-02-28,2
23973374,Nature Human Behaviour,2025-02-28,7
00278424,PNAS,2025-02-28,7
00368075,Science,2025-02-28,0
23752548,Science Advances,2025-02-28,1
14751461,Socio-Economic Review,2025-02-28,1
2214594X,Comparative Migration Studies,2025-02-28,2
01419870,Ethnic and Racial Studies,2025-02-28,8
00207985,International Migration,2025-02-28,0
01979183,International Migration Review,2025-02-28,4
1369183X,Journal of Ethnic and Migration Studies,2025-02-28,4
09516328,Journal of Refugee Studies,2025-02-28,3
15448444,Population Space and Place,2025-02-28,0
09521895,Governance,2025-02-28,0
13501763,Journal of European Public Policy,2025-02-28,1
10531858,Journal of Public Administration Research and Theory,2025-02-28,0
0143814X,Journal of Public Policy,2025-02-28,1
00333298,Public Administration,2025-02-28,0
00333352,Public Administration Review,2025-02-28,2
14719037,Public Management Review,2025-02-28,2
17485983,Regulation & Governance,2025-02-28,1
19312458,Communication Methods and Measures,2025-02-28,0
00936502,Communication Research,2025-02-28,1
21670811,Digital Journalism,2025-02-28,0
03603989,Human Communication Research,2025-02-28,0
1369118X,"Information, Communication & Society",2025-02-28,6
21976775,Internet Policy Review,2025-02-28,0
00219916,Journal of Communication,2025-02-28,1
01634437,"Media, Culture & Society",2025-02-28,0
10584609,Political Communication,2025-02-28,0
20563051,Social Media + Society,2025-02-28,5
03085961,Telecommunications Policy,2025-02-28,2
00925853,American Journal of Political Science,2025-02-21,2
00030554,American Political Science Review,2025-02-21,6
10942939,Annual Review of Political Science,2025-02-21,1
00071234,British Journal of Political Science,2025-02-21,7
00104140,Comparative Political Studies,2025-02-21,0
00104159,Comparative Politics,2025-02-21,1
02613794,Electoral Studies,2025-02-21,1
03044130,European Journal of Political Research,2025-02-21,0
00208183,International Organization,2025-02-21,0
01622889,International Security,2025-02-21,0
00208833,International Studies Quarterly,2025-02-21,0
00220027,Journal of Conflict Resolution,2025-02-21,0
20522630,Journal of Experimental Political Science,2025-02-21,0
00223433,Journal of Peace Research,2025-02-21,1
09516298,Journal of Theoretical Politics,2025-02-21,1
03629805,Legislative Studies Quarterly,2025-02-21,0
10490965,PS: Political Science & Politics,2025-02-21,1
13540688,Party Politics,2025-02-21,4
10471987,Political Analysis,2025-02-21,2
01909320,Political Behavior,2025-02-21,3
09626298,Political Geography,2025-02-21,1
0162895X,Political Psychology,2025-02-21,2
20498470,Political Science Research and Methods,2025-02-21,1
00485829,Public Choice,2025-02-21,1
0033362X,Public Opinion Quarterly,2025-02-21,10
15540626,Quarterly Journal of Political Science,2025-02-21,0
20531680,Research & Politics,2025-02-21,1
00223816,Journal of Politics,2025-02-21,19
01402382,West European Politics,2025-02-21,1
00438871,World Politics,2025-02-21,0
19457782,AEJ: Applied Economics,2025-02-21,0
19457731,AEJ: Economic Policy,2025-02-21,0
00028282,American Economic Review,2025-02-21,0
19411383,Annual Review of Economics,2025-02-21,0
00129682,Econometrica,2025-02-21,0
00130133,Economic Journal,2025-02-21,1
02664658,Economic Policy,2025-02-21,0
00142921,European Economic Review,2025-02-21,2
03044076,Journal of Econometrics,2025-02-21,3
00220515,Journal of Economic Literature,2025-02-21,0
08953309,Journal of Economic Perspectives,2025-02-21,0
00223808,Journal of Political Economy,2025-02-21,0
00472727,Journal of Public Economics,2025-02-21,1
15424766,Journal of the European Economic Association,2025-02-21,1
00346535,Review of Economics and Statistics,2025-02-21,0
00335533,Quarterly Journal of Economics,2025-02-21,3
00346527,Review of Economic Studies,2025-02-21,1
00031224,American Sociological Review,2025-02-21,0
03600572,Annual Review of Sociology,2025-02-21,2
02667215,European Sociological Review,2025-02-21,1
00377732,Social Forces,2025-02-21,3
00491241,Sociological Methods & Research,2025-02-21,0
14616696,European Societies,2025-02-21,0
00027162,Annals of the American Academy of Political and Social Science,2025-02-21,0
00280836,Nature,2025-02-21,3
23973374,Nature Human Behaviour,2025-02-21,1
00278424,PNAS,2025-02-21,5
00368075,Science,2025-02-21,1
23752548,Science Advances,2025-02-21,1
14751461,Socio-Economic Review,2025-02-21,4
2214594X,Comparative Migration Studies,2025-02-21,2
01419870,Ethnic and Racial Studies,2025-02-21,8
00207985,International Migration,2025-02-21,2
01979183,International Migration Review,2025-02-21,0
1369183X,Journal of Ethnic and Migration Studies,2025-02-21,4
09516328,Journal of Refugee Studies,2025-02-21,1
15448444,Population Space and Place,2025-02-21,4
09521895,Governance,2025-02-21,2
13501763,Journal of European Public Policy,2025-02-21,1
10531858,Journal of Public Administration Research and Theory,2025-02-21,0
0143814X,Journal of Public Policy,2025-02-21,1
00333298,Public Administration,2025-02-21,1
00333352,Public Administration Review,2025-02-21,2
14719037,Public Management Review,2025-02-21,2
17485983,Regulation & Governance,2025-02-21,2
19312458,Communication Methods and Measures,2025-02-21,0
00936502,Communication Research,2025-02-21,1
21670811,Digital Journalism,2025-02-21,3
03603989,Human Communication Research,2025-02-21,0
1369118X,"Information, Communication & Society",2025-02-21,5
21976775,Internet Policy Review,2025-02-21,0
00219916,Journal of Communication,2025-02-21,0
01634437,"Media, Culture & Society",2025-02-21,0
10584609,Political Communication,2025-02-21,0
20563051,Social Media + Society,2025-02-21,1
03085961,Telecommunications Policy,2025-02-21,4
00925853,American Journal of Political Science,2025-02-14,2
00030554,American Political Science Review,2025-02-14,2
10942939,Annual Review of Political Science,2025-02-14,0
00071234,British Journal of Political Science,2025-02-14,16
00104140,Comparative Political Studies,2025-02-14,0
00104159,Comparative Politics,2025-02-14,2
02613794,Electoral Studies,2025-02-14,0
03044130,European Journal of Political Research,2025-02-14,2
00208183,International Organization,2025-02-14,0
01622889,International Security,2025-02-14,0
00208833,International Studies Quarterly,2025-02-14,1
00220027,Journal of Conflict Resolution,2025-02-14,1
20522630,Journal of Experimental Political Science,2025-02-14,0
00223433,Journal of Peace Research,2025-02-14,0
09516298,Journal of Theoretical Politics,2025-02-14,0
03629805,Legislative Studies Quarterly,2025-02-14,1
10490965,PS: Political Science & Politics,2025-02-14,0
13540688,Party Politics,2025-02-14,7
10471987,Political Analysis,2025-02-14,1
01909320,Political Behavior,2025-02-14,2
09626298,Political Geography,2025-02-14,1
0162895X,Political Psychology,2025-02-14,3
20498470,Political Science Research and Methods,2025-02-14,1
00485829,Public Choice,2025-02-14,1
0033362X,Public Opinion Quarterly,2025-02-14,1
15540626,Quarterly Journal of Political Science,2025-02-14,0
20531680,Research & Politics,2025-02-14,0
00223816,Journal of Politics,2025-02-14,0
01402382,West European Politics,2025-02-14,0
00438871,World Politics,2025-02-14,0
19457782,AEJ: Applied Economics,2025-02-14,0
19457731,AEJ: Economic Policy,2025-02-14,0
00028282,American Economic Review,2025-02-14,0
19411383,Annual Review of Economics,2025-02-14,0
00129682,Econometrica,2025-02-14,0
00130133,Economic Journal,2025-02-14,2
02664658,Economic Policy,2025-02-14,0
00142921,European Economic Review,2025-02-14,8
03044076,Journal of Econometrics,2025-02-14,2
00220515,Journal of Economic Literature,2025-02-14,0
08953309,Journal of Economic Perspectives,2025-02-14,0
00223808,Journal of Political Economy,2025-02-14,2
00472727,Journal of Public Economics,2025-02-14,4
15424766,Journal of the European Economic Association,2025-02-14,0
00346535,Review of Economics and Statistics,2025-02-14,0
00335533,Quarterly Journal of Economics,2025-02-14,0
00346527,Review of Economic Studies,2025-02-14,0
00031224,American Sociological Review,2025-02-14,0
03600572,Annual Review of Sociology,2025-02-14,0
02667215,European Sociological Review,2025-02-14,1
00377732,Social Forces,2025-02-14,3
00491241,Sociological Methods & Research,2025-02-14,0
14616696,European Societies,2025-02-14,0
00027162,Annals of the American Academy of Political and Social Science,2025-02-14,0
00280836,Nature,2025-02-14,1
23973374,Nature Human Behaviour,2025-02-14,0
00278424,PNAS,2025-02-14,4
00368075,Science,2025-02-14,0
23752548,Science Advances,2025-02-14,1
14751461,Socio-Economic Review,2025-02-14,1
2214594X,Comparative Migration Studies,2025-02-14,0
01419870,Ethnic and Racial Studies,2025-02-14,17
00207985,International Migration,2025-02-14,0
01979183,International Migration Review,2025-02-14,4
1369183X,Journal of Ethnic and Migration Studies,2025-02-14,3
09516328,Journal of Refugee Studies,2025-02-14,5
15448444,Population Space and Place,2025-02-14,4
09521895,Governance,2025-02-14,2
13501763,Journal of European Public Policy,2025-02-14,3
10531858,Journal of Public Administration Research and Theory,2025-02-14,0
0143814X,Journal of Public Policy,2025-02-14,1
00333298,Public Administration,2025-02-14,1
00333352,Public Administration Review,2025-02-14,4
14719037,Public Management Review,2025-02-14,3
17485983,Regulation & Governance,2025-02-14,3
19312458,Communication Methods and Measures,2025-02-14,0
00936502,Communication Research,2025-02-14,0
21670811,Digital Journalism,2025-02-14,2
03603989,Human Communication Research,2025-02-14,0
1369118X,"Information, Communication & Society",2025-02-14,2
21976775,Internet Policy Review,2025-02-14,0
00219916,Journal of Communication,2025-02-14,0
01634437,"Media, Culture & Society",2025-02-14,0
10584609,Political Communication,2025-02-14,2
20563051,Social Media + Society,2025-02-14,5
03085961,Telecommunications Policy,2025-02-14,4
00925853,American Journal of Political Science,2025-02-07,2
00030554,American Political Science Review,2025-02-07,1
10942939,Annual Review of Political Science,2025-02-07,0
00071234,British Journal of Political Science,2025-02-07,2
00104140,Comparative Political Studies,2025-02-07,0
00104159,Comparative Politics,2025-02-07,0
02613794,Electoral Studies,2025-02-07,3
03044130,European Journal of Political Research,2025-02-07,2
00208183,International Organization,2025-02-07,0
01622889,International Security,2025-02-07,0
00208833,International Studies Quarterly,2025-02-07,2
00220027,Journal of Conflict Resolution,2025-02-07,0
20522630,Journal of Experimental Political Science,2025-02-07,0
00223433,Journal of Peace Research,2025-02-07,3
09516298,Journal of Theoretical Politics,2025-02-07,0
03629805,Legislative Studies Quarterly,2025-02-07,1
10490965,PS: Political Science & Politics,2025-02-07,15
13540688,Party Politics,2025-02-07,2
10471987,Political Analysis,2025-02-07,0
01909320,Political Behavior,2025-02-07,2
09626298,Political Geography,2025-02-07,2
0162895X,Political Psychology,2025-02-07,3
20498470,Political Science Research and Methods,2025-02-07,0
00485829,Public Choice,2025-02-07,3
0033362X,Public Opinion Quarterly,2025-02-07,0
15540626,Quarterly Journal of Political Science,2025-02-07,0
20531680,Research & Politics,2025-02-07,0
00223816,Journal of Politics,2025-02-07,3
01402382,West European Politics,2025-02-07,1
00438871,World Politics,2025-02-07,0
19457782,AEJ: Applied Economics,2025-02-07,0
19457731,AEJ: Economic Policy,2025-02-07,16
00028282,American Economic Review,2025-02-07,0
19411383,Annual Review of Economics,2025-02-07,0
00129682,Econometrica,2025-02-07,0
00130133,Economic Journal,2025-02-07,2
02664658,Economic Policy,2025-02-07,0
00142921,European Economic Review,2025-02-07,6
03044076,Journal of Econometrics,2025-02-07,3
00220515,Journal of Economic Literature,2025-02-07,0
08953309,Journal of Economic Perspectives,2025-02-07,0
00223808,Journal of Political Economy,2025-02-07,2
00472727,Journal of Public Economics,2025-02-07,3
15424766,Journal of the European Economic Association,2025-02-07,2
00346535,Review of Economics and Statistics,2025-02-07,0
00335533,Quarterly Journal of Economics,2025-02-07,4
00346527,Review of Economic Studies,2025-02-07,0
00031224,American Sociological Review,2025-02-07,1
03600572,Annual Review of Sociology,2025-02-07,0
02667215,European Sociological Review,2025-02-07,1
00377732,Social Forces,2025-02-07,6
00491241,Sociological Methods & Research,2025-02-07,1
14616696,European Societies,2025-02-07,0
00027162,Annals of the American Academy of Political and Social Science,2025-02-07,0
00280836,Nature,2025-02-07,3
23973374,Nature Human Behaviour,2025-02-07,3
00278424,PNAS,2025-02-07,6
00368075,Science,2025-02-07,1
23752548,Science Advances,2025-02-07,2
14751461,Socio-Economic Review,2025-02-07,1
2214594X,Comparative Migration Studies,2025-02-07,0
01419870,Ethnic and Racial Studies,2025-02-07,2
00207985,International Migration,2025-02-07,2
01979183,International Migration Review,2025-02-07,0
1369183X,Journal of Ethnic and Migration Studies,2025-02-07,11
09516328,Journal of Refugee Studies,2025-02-07,0
15448444,Population Space and Place,2025-02-07,3
09521895,Governance,2025-02-07,1
13501763,Journal of European Public Policy,2025-02-07,2
10531858,Journal of Public Administration Research and Theory,2025-02-07,0
0143814X,Journal of Public Policy,2025-02-07,0
00333298,Public Administration,2025-02-07,2
00333352,Public Administration Review,2025-02-07,1
14719037,Public Management Review,2025-02-07,3
17485983,Regulation & Governance,2025-02-07,2
19312458,Communication Methods and Measures,2025-02-07,0
00936502,Communication Research,2025-02-07,1
21670811,Digital Journalism,2025-02-07,1
03603989,Human Communication Research,2025-02-07,0
1369118X,"Information, Communication & Society",2025-02-07,3
21976775,Internet Policy Review,2025-02-07,0
00219916,Journal of Communication,2025-02-07,0
01634437,"Media, Culture & Society",2025-02-07,1
10584609,Political Communication,2025-02-07,0
20563051,Social Media + Society,2025-02-07,4
03085961,Telecommunications Policy,2025-02-07,2
00925853,American Journal of Political Science,2025-01-31,0
00030554,American Political Science Review,2025-01-31,6
10942939,Annual Review of Political Science,2025-01-31,0
00071234,British Journal of Political Science,2025-01-31,0
00104140,Comparative Political Studies,2025-01-31,0
00104159,Comparative Politics,2025-01-31,2
02613794,Electoral Studies,2025-01-31,1
03044130,European Journal of Political Research,2025-01-31,0
00208183,International Organization,2025-01-31,0
01622889,International Security,2025-01-31,0
00208833,International Studies Quarterly,2025-01-31,0
00220027,Journal of Conflict Resolution,2025-01-31,2
20522630,Journal of Experimental Political Science,2025-01-31,0
00223433,Journal of Peace Research,2025-01-31,0
09516298,Journal of Theoretical Politics,2025-01-31,1
03629805,Legislative Studies Quarterly,2025-01-31,0
10490965,PS: Political Science & Politics,2025-01-31,1
13540688,Party Politics,2025-01-31,0
10471987,Political Analysis,2025-01-31,6
01909320,Political Behavior,2025-01-31,2
09626298,Political Geography,2025-01-31,1
0162895X,Political Psychology,2025-01-31,3
20498470,Political Science Research and Methods,2025-01-31,0
00485829,Public Choice,2025-01-31,1
0033362X,Public Opinion Quarterly,2025-01-31,0
15540626,Quarterly Journal of Political Science,2025-01-31,0
20531680,Research & Politics,2025-01-31,0
00223816,Journal of Politics,2025-01-31,6
01402382,West European Politics,2025-01-31,2
00438871,World Politics,2025-01-31,0
19457782,AEJ: Applied Economics,2025-01-31,0
19457731,AEJ: Economic Policy,2025-01-31,0
00028282,American Economic Review,2025-01-31,10
19411383,Annual Review of Economics,2025-01-31,0
00129682,Econometrica,2025-01-31,10
00130133,Economic Journal,2025-01-31,5
02664658,Economic Policy,2025-01-31,7
00142921,European Economic Review,2025-01-31,9
03044076,Journal of Econometrics,2025-01-31,4
00220515,Journal of Economic Literature,2025-01-31,0
08953309,Journal of Economic Perspectives,2025-01-31,0
00223808,Journal of Political Economy,2025-01-31,6
00472727,Journal of Public Economics,2025-01-31,5
15424766,Journal of the European Economic Association,2025-01-31,0
00346535,Review of Economics and Statistics,2025-01-31,18
00335533,Quarterly Journal of Economics,2025-01-31,2
00346527,Review of Economic Studies,2025-01-31,1
00031224,American Sociological Review,2025-01-31,0
03600572,Annual Review of Sociology,2025-01-31,0
02667215,European Sociological Review,2025-01-31,0
00377732,Social Forces,2025-01-31,6
00491241,Sociological Methods & Research,2025-01-31,0
14616696,European Societies,2025-01-31,0
00027162,Annals of the American Academy of Political and Social Science,2025-01-31,0
00280836,Nature,2025-01-31,1
23973374,Nature Human Behaviour,2025-01-31,3
00278424,PNAS,2025-01-31,11
00368075,Science,2025-01-31,2
23752548,Science Advances,2025-01-31,0
14751461,Socio-Economic Review,2025-01-31,0
2214594X,Comparative Migration Studies,2025-01-31,1
01419870,Ethnic and Racial Studies,2025-01-31,1
00207985,International Migration,2025-01-31,5
01979183,International Migration Review,2025-01-31,1
1369183X,Journal of Ethnic and Migration Studies,2025-01-31,2
09516328,Journal of Refugee Studies,2025-01-31,1
15448444,Population Space and Place,2025-01-31,1
09521895,Governance,2025-01-31,1
13501763,Journal of European Public Policy,2025-01-31,1
10531858,Journal of Public Administration Research and Theory,2025-01-31,0
0143814X,Journal of Public Policy,2025-01-31,1
00333298,Public Administration,2025-01-31,0
00333352,Public Administration Review,2025-01-31,5
14719037,Public Management Review,2025-01-31,5
17485983,Regulation & Governance,2025-01-31,1
19312458,Communication Methods and Measures,2025-01-31,0
00936502,Communication Research,2025-01-31,1
21670811,Digital Journalism,2025-01-31,4
03603989,Human Communication Research,2025-01-31,0
1369118X,"Information, Communication & Society",2025-01-31,5
21976775,Internet Policy Review,2025-01-31,0
00219916,Journal of Communication,2025-01-31,1
01634437,"Media, Culture & Society",2025-01-31,3
10584609,Political Communication,2025-01-31,1
20563051,Social Media + Society,2025-01-31,5
03085961,Telecommunications Policy,2025-01-31,1
00925853,American Journal of Political Science,2025-01-24,0
00030554,American Political Science Review,2025-01-24,4
10942939,Annual Review of Political Science,2025-01-24,0
00071234,British Journal of Political Science,2025-01-24,1
00104140,Comparative Political Studies,2025-01-24,1
00104159,Comparative Politics,2025-01-24,3
02613794,Electoral Studies,2025-01-24,0
03044130,European Journal of Political Research,2025-01-24,0
00208183,International Organization,2025-01-24,0
01622889,International Security,2025-01-24,0
00208833,International Studies Quarterly,2025-01-24,0
00220027,Journal of Conflict Resolution,2025-01-24,1
20522630,Journal of Experimental Political Science,2025-01-24,0
00223433,Journal of Peace Research,2025-01-24,2
09516298,Journal of Theoretical Politics,2025-01-24,2
03629805,Legislative Studies Quarterly,2025-01-24,0
10490965,PS: Political Science & Politics,2025-01-24,6
13540688,Party Politics,2025-01-24,1
10471987,Political Analysis,2025-01-24,7
01909320,Political Behavior,2025-01-24,1
09626298,Political Geography,2025-01-24,7
0162895X,Political Psychology,2025-01-24,2
20498470,Political Science Research and Methods,2025-01-24,0
00485829,Public Choice,2025-01-24,0
0033362X,Public Opinion Quarterly,2025-01-24,0
15540626,Quarterly Journal of Political Science,2025-01-24,0
20531680,Research & Politics,2025-01-24,1
00223816,Journal of Politics,2025-01-24,8
01402382,West European Politics,2025-01-24,3
00438871,World Politics,2025-01-24,0
19457782,AEJ: Applied Economics,2025-01-24,0
19457731,AEJ: Economic Policy,2025-01-24,0
00028282,American Economic Review,2025-01-24,0
19411383,Annual Review of Economics,2025-01-24,0
00129682,Econometrica,2025-01-24,0
00130133,Economic Journal,2025-01-24,2
02664658,Economic Policy,2025-01-24,0
00142921,European Economic Review,2025-01-24,2
03044076,Journal of Econometrics,2025-01-24,1
00220515,Journal of Economic Literature,2025-01-24,0
08953309,Journal of Economic Perspectives,2025-01-24,0
00223808,Journal of Political Economy,2025-01-24,10
00472727,Journal of Public Economics,2025-01-24,7
15424766,Journal of the European Economic Association,2025-01-24,4
00346535,Review of Economics and Statistics,2025-01-24,0
00335533,Quarterly Journal of Economics,2025-01-24,3
00346527,Review of Economic Studies,2025-01-24,0
00031224,American Sociological Review,2025-01-24,1
03600572,Annual Review of Sociology,2025-01-24,0
02667215,European Sociological Review,2025-01-24,0
00377732,Social Forces,2025-01-24,7
00491241,Sociological Methods & Research,2025-01-24,1
14616696,European Societies,2025-01-24,0
00027162,Annals of the American Academy of Political and Social Science,2025-01-24,0
00280836,Nature,2025-01-24,2
23973374,Nature Human Behaviour,2025-01-24,3
00278424,PNAS,2025-01-24,8
00368075,Science,2025-01-24,0
23752548,Science Advances,2025-01-24,2
14751461,Socio-Economic Review,2025-01-24,0
2214594X,Comparative Migration Studies,2025-01-24,0
01419870,Ethnic and Racial Studies,2025-01-24,4
00207985,International Migration,2025-01-24,6
01979183,International Migration Review,2025-01-24,4
1369183X,Journal of Ethnic and Migration Studies,2025-01-24,10
09516328,Journal of Refugee Studies,2025-01-24,0
15448444,Population Space and Place,2025-01-24,3
09521895,Governance,2025-01-24,2
13501763,Journal of European Public Policy,2025-01-24,2
10531858,Journal of Public Administration Research and Theory,2025-01-24,1
0143814X,Journal of Public Policy,2025-01-24,0
00333298,Public Administration,2025-01-24,1
00333352,Public Administration Review,2025-01-24,0
14719037,Public Management Review,2025-01-24,2
17485983,Regulation & Governance,2025-01-24,3
19312458,Communication Methods and Measures,2025-01-24,0
00936502,Communication Research,2025-01-24,0
21670811,Digital Journalism,2025-01-24,2
03603989,Human Communication Research,2025-01-24,0
1369118X,"Information, Communication & Society",2025-01-24,4
21976775,Internet Policy Review,2025-01-24,0
00219916,Journal of Communication,2025-01-24,1
01634437,"Media, Culture & Society",2025-01-24,0
10584609,Political Communication,2025-01-24,1
20563051,Social Media + Society,2025-01-24,3
03085961,Telecommunications Policy,2025-01-24,0
00925853,American Journal of Political Science,2025-01-17,0
00030554,American Political Science Review,2025-01-17,0
10942939,Annual Review of Political Science,2025-01-17,1
00071234,British Journal of Political Science,2025-01-17,0
00104140,Comparative Political Studies,2025-01-17,2
00104159,Comparative Politics,2025-01-17,0
02613794,Electoral Studies,2025-01-17,0
03044130,European Journal of Political Research,2025-01-17,0
00208183,International Organization,2025-01-17,1
01622889,International Security,2025-01-17,0
00208833,International Studies Quarterly,2025-01-17,1
00220027,Journal of Conflict Resolution,2025-01-17,1
20522630,Journal of Experimental Political Science,2025-01-17,0
00223433,Journal of Peace Research,2025-01-17,0
09516298,Journal of Theoretical Politics,2025-01-17,0
03629805,Legislative Studies Quarterly,2025-01-17,0
10490965,PS: Political Science & Politics,2025-01-17,11
13540688,Party Politics,2025-01-17,1
10471987,Political Analysis,2025-01-17,0
01909320,Political Behavior,2025-01-17,2
09626298,Political Geography,2025-01-17,3
0162895X,Political Psychology,2025-01-17,2
